"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.186272011589164 -0.553476602063575 -0.48602696668496;-0.122156070752418 0.408478707560527 0.745051862858989]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.103942690661245 -0.609113928391104 -0.467708459188511;0.0553795405338313 0.118344781422429 0.468153632450504]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.0540279120335684 -0.445154458347183 -0.31215897200047;-0.16604998866006 0.373016385482269 0.705155834702082]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.0599013995360597 -0.503694228471826 -0.35465267172038;-0.0842309435416709 0.251831242507303 0.568673999793993]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.249392114499926 -0.565361132561298 -0.234998820795687;-0.102345352346872 0.356976623566372 0.887315595178048]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.108353434660635 -0.570290142800644 -0.524599780248234;-0.101025121600694 0.182023614646749 0.310154953717964]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.079507819838857 -0.441497968681992 -0.300739282421074;-0.210825804226245 0.406441167296774 0.788669156454692]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.179677234088857 -0.536131664867071 -0.459723311619655;-0.534051862881162 0.626651521374075 1.07439092421133]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.127914804257071 -0.535573209459634 -0.401685281639295;0.00225033046351135 0.132432416363784 0.405007267246618]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.189584147590517 -0.546018043973084 -0.377695298299034;-0.418211957888399 0.630727400975075 1.03964990389639]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.150447364162416 -0.490434008863759 -0.264147606990241;-0.172371295952248 0.343648264337887 0.707152181183596]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.152910657050875 -0.535214496030075 -0.461387178135384;-0.239957155050588 0.519329868075858 0.878966897940751]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
0.5,"[0.086808032005524 -0.513275069648787 -0.430862972703717;-0.259606592115957 0.383461013333985 0.744003677488548]","succes",0,"Successfully solved (MOSEK)",0,3,"Maximum iterations or time limit exceeded (BMIBNB)",1,

"epsilon","K","b_iqs","d_iqs_problem","d_iqs_info","b_s","d_s_problem","d_s_info","true_stable",
